# enricher v3.3.1
# Feature file:  miniexExample_featureFileGO.out
# Gene set file: miniexExample_setFileRegulons.out
# Input: n_gen=1548,  n_set=61, n_ftr=2392
# Options: min-hits=2 fdr=0.05 find-depleted=0
#          min-genes=1 max-genes=1548
#          min-information-content=0 max-information-content=1
# Background: 4999 genes used in background (from background file 'miniexExample_expressedGenes.txt')
set_id	ftr_id	p-val	q-val	enr_fold	set_size	ftr_size	ftr_ic	n_hits	hits
AT2G28810_Cluster_28	GO:0009826	0.00227868	0.0056485	5.29667	121	39	0.501198	5	AT1G72150,AT1G16340,AT4G34490,AT4G12420,AT3G13870
AT2G28810_Cluster_28	GO:0016049	0.00106037	0.00306924	5.05886	121	49	0.47012	6	AT1G72150,AT5G60920,AT1G16340,AT4G34490,AT4G12420,AT3G13870
AT2G28810_Cluster_28	GO:0060560	0.00352753	0.00788419	4.80396	121	43	0.487904	5	AT1G72150,AT1G16340,AT4G34490,AT4G12420,AT3G13870
AT2G28810_Cluster_28	GO:0009664	0.0152267	0.0246496	5.63373	121	22	0.579148	3	AT4G37450,AT5G60920,AT1G16340
AT2G28810_Cluster_28	GO:0010393	0.0230286	0.0342032	8.26281	121	10	0.686498	2	AT4G37450,AT1G16340
AT2G28810_Cluster_28	GO:0045229	0.00485651	0.0101148	5.69849	121	29	0.541535	4	AT4G37450,AT5G60920,AT1G16340,AT4G31590
AT2G28810_Cluster_28	GO:0045488	0.0230286	0.0342032	8.26281	121	10	0.686498	2	AT4G37450,AT1G16340
AT2G28810_Cluster_28	GO:0052546	0.0147891	0.0240533	10.3285	121	8	0.716879	2	AT4G37450,AT1G16340
AT2G28810_Cluster_28	GO:0071555	0.00485651	0.0101148	5.69849	121	29	0.541535	4	AT4G37450,AT5G60920,AT1G16340,AT4G31590
AT2G28810_Cluster_28	GO:0009408	0.00426528	0.0091279	5.90201	121	28	0.546313	4	AT1G28520,AT5G02490,AT5G37770,AT2G41140
AT2G28810_Cluster_28	GO:0009615	0.00817817	0.0153306	13.7713	121	6	0.756048	2	AT5G02490,AT2G45820
AT2G28810_Cluster_28	GO:0009856	0.00238493	0.00585692	6.88567	121	24	0.567301	4	AT1G72150,AT1G16340,AT4G31590,AT3G07130
AT2G28810_Cluster_28	GO:0009932	0.00142076	0.00386842	7.86934	121	21	0.585481	4	AT1G72150,AT1G16340,AT4G12420,AT3G13870
AT2G28810_Cluster_28	GO:0010306	0.00337716	0.00760124	20.657	121	4	0.811253	2	AT4G37450,AT1G16340
AT2G28810_Cluster_28	GO:0010396	0.00337716	0.00760124	20.657	121	4	0.811253	2	AT4G37450,AT1G16340
AT2G28810_Cluster_28	GO:0044706	0.00238493	0.00585692	6.88567	121	24	0.567301	4	AT1G72150,AT1G16340,AT4G31590,AT3G07130
AT2G28810_Cluster_28	GO:0045489	0.0147891	0.0240533	10.3285	121	8	0.716879	2	AT4G37450,AT1G16340
AT2G28810_Cluster_28	GO:0048868	0.0100986	0.0179344	6.52327	121	19	0.599108	3	AT1G72150,AT1G16340,AT4G31590
AT2G28810_Cluster_28	GO:0052325	0.00553957	0.0112614	16.5256	121	5	0.780871	2	AT4G37450,AT1G16340
AT2G28810_Cluster_28	GO:0070592	0.0327283	0.0452215	6.88567	121	12	0.661674	2	AT4G37450,AT1G16340
AT2G28810_Cluster_28	GO:0006508	6.55333e-05	0.000299623	8.26281	121	30	0.536919	6	AT5G43010,AT5G35590,AT1G16470,AT5G05780,AT5G40580,AT3G22110
AT2G28810_Cluster_28	GO:0006511	1.67319e-05	9.28321e-05	10.3285	121	24	0.567301	6	AT5G43010,AT5G35590,AT1G16470,AT5G05780,AT5G40580,AT3G22110
AT2G28810_Cluster_28	GO:0009057	8.33191e-06	5.06351e-05	9.03745	121	32	0.528132	7	AT5G43010,AT5G35590,AT1G16470,AT5G05780,AT5G40580,AT3G22110,AT5G55700
AT2G28810_Cluster_28	GO:0019941	1.67319e-05	9.28321e-05	10.3285	121	24	0.567301	6	AT5G43010,AT5G35590,AT1G16470,AT5G05780,AT5G40580,AT3G22110
AT2G28810_Cluster_28	GO:0030163	3.46714e-05	0.000173962	9.1809	121	27	0.551264	6	AT5G43010,AT5G35590,AT1G16470,AT5G05780,AT5G40580,AT3G22110
AT2G28810_Cluster_28	GO:0043632	2.15831e-05	0.000115607	9.91537	121	25	0.561743	6	AT5G43010,AT5G35590,AT1G16470,AT5G05780,AT5G40580,AT3G22110
AT2G28810_Cluster_28	GO:0051603	1.67319e-05	9.28321e-05	10.3285	121	24	0.567301	6	AT5G43010,AT5G35590,AT1G16470,AT5G05780,AT5G40580,AT3G22110
AT2G28810_Cluster_28	GO:0009893	0.0261551	0.0378804	3.51609	121	47	0.475794	4	AT5G22090,AT1G28520,AT3G50870,AT1G28470
AT2G28810_Cluster_28	GO:0031325	0.0243722	0.0358028	3.59253	121	46	0.478722	4	AT5G22090,AT1G28520,AT3G50870,AT1G28470
AT2G28810_Cluster_28	GO:0009648	0.0327283	0.0452215	6.88567	121	12	0.661674	2	AT1G28520,AT5G37770
AT2G28810_Cluster_28	GO:0048573	0.0327283	0.0452215	6.88567	121	12	0.661674	2	AT1G28520,AT5G37770
AT2G28810_Cluster_28	GO:0048571	0.00817817	0.0153306	13.7713	121	6	0.756048	2	AT1G28520,AT5G37770
AT2G28810_Cluster_28	GO:0048574	0.00817817	0.0153306	13.7713	121	6	0.756048	2	AT1G28520,AT5G37770
AT2G28810_Cluster_28	GO:0009908	0.00776809	0.014708	5.00776	121	33	0.523943	4	AT4G20270,AT5G37770,AT3G50870,AT4G24960
AT2G28810_Cluster_28	GO:0090567	0.00864214	0.0159843	4.86048	121	34	0.519878	4	AT4G20270,AT5G37770,AT3G50870,AT4G24960
AT2G28810_Cluster_28	GO:2000241	0.0152267	0.0246496	5.63373	121	22	0.579148	3	AT1G28520,AT5G37770,AT3G50870
AT2G28810_Cluster_28	GO:0090407	0.0187161	0.0290603	9.1809	121	9	0.700843	2	AT5G45940,AT1G62430
AT2G28810_Cluster_28	GO:0045595	0.0147891	0.0240533	10.3285	121	8	0.716879	2	AT4G20270,AT3G24770
AT2G28810_Cluster_28	GO:0009739	0.011269	0.0195924	11.804	121	7	0.73506	2	AT5G37770,AT2G04240
AT2G28810_Cluster_28	GO:0009612	0.00817817	0.0153306	13.7713	121	6	0.756048	2	AT5G37770,AT5G62500
AT2G28810_Cluster_28	GO:0010074	0.00337716	0.00760124	20.657	121	4	0.811253	2	AT4G20270,AT3G24770
AT2G28810_Cluster_28	GO:0010078	0.00171577	0.00450389	27.5427	121	3	0.850421	2	AT4G20270,AT3G24770
AT2G28810_Cluster_28	GO:0010088	5.43779e-05	0.000254869	30.9855	121	4	0.811253	3	AT4G20270,AT3G24770,AT2G39830
AT2G28810_Cluster_28	GO:0019827	0.00337716	0.00760124	20.657	121	4	0.811253	2	AT4G20270,AT3G24770
AT2G28810_Cluster_28	GO:0098727	0.00337716	0.00760124	20.657	121	4	0.811253	2	AT4G20270,AT3G24770
AT2G28810_Cluster_28	GO:0010256	0.00817817	0.0153306	13.7713	121	6	0.756048	2	AT4G11220,AT4G04910
AT2G28810_Cluster_28	GO:0008154	0.00553957	0.0112614	16.5256	121	5	0.780871	2	AT2G31200,AT5G59880
AT2G28810_Cluster_28	GO:0030042	0.00171577	0.00450389	27.5427	121	3	0.850421	2	AT2G31200,AT5G59880
AT2G28810_Cluster_28	GO:0032984	0.00817817	0.0153306	13.7713	121	6	0.756048	2	AT2G31200,AT5G59880
AT2G28810_Cluster_28	GO:0051261	0.00337716	0.00760124	20.657	121	4	0.811253	2	AT2G31200,AT5G59880
AT2G28810_Cluster_28	GO:0048532	0.00553957	0.0112614	16.5256	121	5	0.780871	2	AT3G24770,AT3G50870
AT2G28810_Cluster_28	GO:0009933	0.00171577	0.00450389	27.5427	121	3	0.850421	2	AT3G24770,AT3G50870
AT2G28810_Cluster_28	GO:0006892	0.000581149	0.00189452	41.314	121	2	0.905626	2	AT4G14740,AT5G43870
AT2G28810_Cluster_6	GO:0000003	4.8069e-05	0.000229519	3.90166	123	125	0.342614	12	AT4G20270,AT1G28520,AT2G27550,AT5G37770,AT5G10170,AT4G34600,AT2G40080,AT5G06850,AT3G24770,AT1G29160,AT1G71692,AT5G67260
AT2G28810_Cluster_6	GO:0006996	0.00360855	0.0080031	3.9976	123	61	0.440295	6	AT2G31200,AT5G59880,AT2G01910,AT5G58060,AT5G62500,AT4G34490
AT2G28810_Cluster_6	GO:0009987	4.02989e-16	2.65235e-14	3.29009	123	630	0.122401	51	AT1G05160,AT2G31200,AT5G56150,AT5G52560,AT5G42200,AT5G53160,AT1G68020,AT4G20270,AT4G35230,AT5G60920,AT5G35590,AT1G49560,AT4G34700,AT2G46505,AT1G66180,AT1G65960,AT4G14410,AT2G32200,AT5G54940,AT1G11840,AT1G28520,AT3G09810,AT5G59880,AT2G31360,AT2G01910,AT2G39830,AT5G01380,AT5G58060,AT1G29850,AT1G51340,AT5G22090,AT4G18010,AT3G52880,AT4G35040,AT2G36530,AT4G34600,AT2G40080,AT5G06850,AT1G09575,AT3G24770,AT2G04240,AT1G29160,AT5G62500,AT2G41140,AT4G34490,AT2G45820,AT5G44070,AT3G55440,AT3G15500,AT5G67260,AT2G28810
AT2G28810_Cluster_6	GO:0016043	0.00160582	0.00427398	3.2659	123	112	0.357566	9	AT2G31200,AT5G60920,AT5G59880,AT2G01910,AT5G58060,AT4G34600,AT5G62500,AT4G34490,AT5G44070
AT2G28810_Cluster_6	GO:0022414	4.8069e-05	0.000229519	3.90166	123	125	0.342614	12	AT4G20270,AT1G28520,AT2G27550,AT5G37770,AT5G10170,AT4G34600,AT2G40080,AT5G06850,AT3G24770,AT1G29160,AT1G71692,AT5G67260
AT2G28810_Cluster_6	GO:0022607	0.0179741	0.0280967	5.30117	123	23	0.573095	3	AT5G60920,AT2G01910,AT4G34600
AT2G28810_Cluster_6	GO:0043933	0.0276531	0.039613	4.51581	123	27	0.551264	3	AT2G31200,AT5G59880,AT2G01910
AT2G28810_Cluster_6	GO:0071840	0.00542187	0.0110657	2.72971	123	134	0.333148	9	AT2G31200,AT5G60920,AT5G59880,AT2G01910,AT5G58060,AT4G34600,AT5G62500,AT4G34490,AT5G44070
AT2G28810_Cluster_6	GO:0003006	2.26411e-05	0.000120569	4.20437	123	116	0.352788	12	AT4G20270,AT1G28520,AT2G27550,AT5G37770,AT5G10170,AT4G34600,AT2G40080,AT5G06850,AT3G24770,AT1G29160,AT1G71692,AT5G67260
AT2G28810_Cluster_6	GO:0007275	1.34201e-05	7.6959e-05	3.25905	123	212	0.270689	17	AT1G63180,AT5G52560,AT4G20270,AT4G37470,AT1G28520,AT2G27550,AT5G37770,AT2G39830,AT4G18010,AT5G10170,AT4G34600,AT2G40080,AT5G06850,AT3G24770,AT1G29160,AT1G71692,AT5G67260
AT2G28810_Cluster_6	GO:0009791	7.9723e-06	4.86699e-05	4.29553	123	123	0.34481	13	AT4G20270,AT4G37470,AT1G28520,AT2G27550,AT5G37770,AT4G18010,AT5G10170,AT2G40080,AT5G06850,AT3G24770,AT1G29160,AT1G71692,AT5G67260
AT2G28810_Cluster_6	GO:0022622	0.0134582	0.0224745	3.50364	123	58	0.447162	5	AT4G20270,AT2G39830,AT4G34600,AT3G24770,AT1G71692
AT2G28810_Cluster_6	GO:0032501	5.12307e-05	0.00024202	2.94008	123	235	0.256665	17	AT1G63180,AT5G52560,AT4G20270,AT4G37470,AT1G28520,AT2G27550,AT5G37770,AT2G39830,AT4G18010,AT5G10170,AT4G34600,AT2G40080,AT5G06850,AT3G24770,AT1G29160,AT1G71692,AT5G67260
AT2G28810_Cluster_6	GO:0032502	5.14484e-05	0.000242834	2.82456	123	259	0.243425	18	AT1G63180,AT5G52560,AT4G20270,AT4G37470,AT1G28520,AT2G27550,AT5G37770,AT2G39830,AT4G18010,AT5G10170,AT4G34600,AT2G40080,AT5G06850,AT3G24770,AT1G29160,AT4G34490,AT1G71692,AT5G67260
AT2G28810_Cluster_6	GO:0048364	0.0134582	0.0224745	3.50364	123	58	0.447162	5	AT4G20270,AT2G39830,AT4G34600,AT3G24770,AT1G71692
AT2G28810_Cluster_6	GO:0048367	0.00117611	0.00332493	4.24621	123	67	0.427522	7	AT4G20270,AT2G27550,AT5G37770,AT2G40080,AT5G06850,AT3G24770,AT5G67260
AT2G28810_Cluster_6	GO:0048608	1.91856e-05	0.000104291	4.65693	123	96	0.378554	11	AT4G20270,AT1G28520,AT2G27550,AT5G37770,AT5G10170,AT2G40080,AT5G06850,AT3G24770,AT1G29160,AT1G71692,AT5G67260
AT2G28810_Cluster_6	GO:0048731	0.000179618	0.000711687	3.20212	123	165	0.304814	13	AT4G20270,AT1G28520,AT2G27550,AT5G37770,AT2G39830,AT5G10170,AT4G34600,AT2G40080,AT5G06850,AT3G24770,AT1G29160,AT1G71692,AT5G67260
AT2G28810_Cluster_6	GO:0048856	2.8789e-05	0.000148631	2.94984	123	248	0.249334	18	AT1G63180,AT5G52560,AT4G20270,AT4G37470,AT1G28520,AT2G27550,AT5G37770,AT2G39830,AT4G18010,AT5G10170,AT4G34600,AT2G40080,AT5G06850,AT3G24770,AT1G29160,AT4G34490,AT1G71692,AT5G67260
AT2G28810_Cluster_6	GO:0061458	1.91856e-05	0.000104291	4.65693	123	96	0.378554	11	AT4G20270,AT1G28520,AT2G27550,AT5G37770,AT5G10170,AT2G40080,AT5G06850,AT3G24770,AT1G29160,AT1G71692,AT5G67260
AT2G28810_Cluster_6	GO:0099402	0.0343325	0.0469453	2.46317	123	99	0.374364	6	AT4G20270,AT2G39830,AT4G34600,AT3G24770,AT1G71692,AT5G67260
AT2G28810_Cluster_6	GO:0001666	0.0147679	0.0240285	4.16844	123	39	0.501198	4	AT5G42200,AT1G66180,AT2G32200,AT5G54940
AT2G28810_Cluster_6	GO:0006950	6.0865e-05	0.000281021	2.6906	123	287	0.229449	19	AT5G42200,AT4G35300,AT4G35230,AT5G60920,AT1G66180,AT2G32200,AT5G54940,AT1G28520,AT5G59880,AT5G37770,AT3G05890,AT1G29850,AT2G36530,AT1G70670,AT2G04240,AT2G41140,AT2G45820,AT5G44070,AT3G15500
AT2G28810_Cluster_6	GO:0009628	3.28219e-08	3.60432e-07	3.83747	123	233	0.257829	22	AT5G42200,AT4G35300,AT5G60920,AT1G66180,AT4G37470,AT2G32200,AT5G54940,AT3G02910,AT1G28520,AT2G31360,AT5G37770,AT3G05890,AT2G36530,AT4G34600,AT2G40080,AT5G06850,AT1G70670,AT2G04240,AT4G14130,AT5G62500,AT2G41140,AT3G15500
AT2G28810_Cluster_6	GO:0009719	0.000941834	0.0028089	3.02071	123	148	0.319618	11	AT5G53160,AT4G35230,AT5G59090,AT5G37770,AT5G22090,AT4G18010,AT2G36530,AT2G25070,AT1G70670,AT2G04240,AT3G15500
AT2G28810_Cluster_6	GO:0009725	0.000840839	0.00256311	3.06209	123	146	0.321471	11	AT5G53160,AT4G35230,AT5G59090,AT5G37770,AT5G22090,AT4G18010,AT2G36530,AT2G25070,AT1G70670,AT2G04240,AT3G15500
AT2G28810_Cluster_6	GO:0009737	0.000310625	0.00113026	4.57941	123	71	0.419627	8	AT5G53160,AT4G35230,AT5G37770,AT5G22090,AT4G18010,AT2G36530,AT2G25070,AT1G70670
AT2G28810_Cluster_6	GO:0009787	0.0285646	0.0405907	7.3895	123	11	0.673521	2	AT5G53160,AT5G22090
AT2G28810_Cluster_6	GO:0010033	1.22539e-05	7.10401e-05	3.13975	123	233	0.257829	18	AT4G35300,AT5G53160,AT4G35230,AT1G66180,AT4G14410,AT5G59090,AT1G28520,AT5G37770,AT5G22090,AT4G18010,AT2G36530,AT5G64660,AT2G25070,AT1G70670,AT2G04240,AT2G45820,AT5G44070,AT3G15500
AT2G28810_Cluster_6	GO:0033554	0.0195925	0.030117	2.80292	123	87	0.391957	6	AT5G42200,AT1G66180,AT2G32200,AT5G54940,AT1G29850,AT5G44070
AT2G28810_Cluster_6	GO:0033993	8.87766e-05	0.000392321	3.95633	123	113	0.356356	11	AT5G53160,AT4G35230,AT5G59090,AT5G37770,AT5G22090,AT4G18010,AT2G36530,AT2G25070,AT1G70670,AT2G04240,AT3G15500
AT2G28810_Cluster_6	GO:0036293	0.0161038	0.0258082	4.06423	123	40	0.497751	4	AT5G42200,AT1G66180,AT2G32200,AT5G54940
AT2G28810_Cluster_6	GO:0036294	0.0147679	0.0240285	4.16844	123	39	0.501198	4	AT5G42200,AT1G66180,AT2G32200,AT5G54940
AT2G28810_Cluster_6	GO:0042221	1.65732e-12	4.59125e-11	3.99165	123	336	0.207987	33	AT1G04410,AT5G52560,AT5G42200,AT4G35300,AT5G53160,AT2G45290,AT4G15660,AT4G35230,AT5G35590,AT1G66180,AT2G20420,AT4G14410,AT2G32200,AT5G59090,AT5G54940,AT1G11840,AT1G28520,AT5G59880,AT5G37770,AT1G51340,AT5G22090,AT4G18010,AT4G35040,AT2G36530,AT5G64660,AT4G34600,AT2G25070,AT1G70670,AT2G04240,AT2G45820,AT5G44070,AT3G55440,AT3G15500
AT2G28810_Cluster_6	GO:0050789	1.45912e-05	8.28259e-05	2.87225	123	283	0.23136	20	AT5G53160,AT4G20270,AT4G35230,AT1G49560,AT4G14410,AT1G28520,AT2G27550,AT2G01910,AT5G37770,AT2G39830,AT5G01380,AT5G22090,AT4G34600,AT2G40080,AT5G06850,AT3G24770,AT1G29160,AT3G15500,AT5G67260,AT2G28810
AT2G28810_Cluster_6	GO:0050794	0.000177741	0.000705083	2.76713	123	235	0.256665	16	AT5G53160,AT4G20270,AT4G35230,AT1G49560,AT4G14410,AT1G28520,AT2G01910,AT2G39830,AT5G01380,AT5G22090,AT2G40080,AT3G24770,AT1G29160,AT3G15500,AT5G67260,AT2G28810
AT2G28810_Cluster_6	GO:0050896	4.7554e-16	3.05012e-14	3.71728	123	492	0.156063	45	AT1G04410,AT5G52560,AT5G42200,AT4G35300,AT5G53160,AT2G45290,AT4G15660,AT4G35230,AT5G60920,AT5G35590,AT1G66180,AT4G37470,AT2G20420,AT4G14410,AT2G32200,AT5G59090,AT5G54940,AT1G11840,AT3G02910,AT1G28520,AT5G59880,AT2G31360,AT5G37770,AT3G05890,AT1G29850,AT1G51340,AT5G22090,AT4G18010,AT4G35040,AT2G36530,AT5G64660,AT4G34600,AT2G40080,AT2G25070,AT5G06850,AT1G70670,AT2G04240,AT4G14130,AT5G62500,AT2G41140,AT4G19840,AT2G45820,AT5G44070,AT3G55440,AT3G15500
AT2G28810_Cluster_6	GO:0051716	0.000322327	0.0011649	3.01914	123	175	0.296803	13	AT5G42200,AT5G53160,AT4G35230,AT1G66180,AT4G14410,AT2G32200,AT5G54940,AT1G29850,AT5G22090,AT4G35040,AT2G40080,AT5G44070,AT3G15500
AT2G28810_Cluster_6	GO:0065007	2.3399e-05	0.000123884	2.69239	123	317	0.215913	21	AT4G10040,AT5G53160,AT4G20270,AT4G35230,AT1G49560,AT4G14410,AT1G28520,AT2G27550,AT2G01910,AT5G37770,AT2G39830,AT5G01380,AT5G22090,AT4G34600,AT2G40080,AT5G06850,AT3G24770,AT1G29160,AT3G15500,AT5G67260,AT2G28810
AT2G28810_Cluster_6	GO:0070482	0.0161038	0.0258082	4.06423	123	40	0.497751	4	AT5G42200,AT1G66180,AT2G32200,AT5G54940
AT2G28810_Cluster_6	GO:0070887	0.000974471	0.00288992	3.22558	123	126	0.341529	10	AT5G42200,AT5G53160,AT4G35230,AT1G66180,AT4G14410,AT2G32200,AT5G54940,AT5G22090,AT4G35040,AT3G15500
AT2G28810_Cluster_6	GO:0071310	0.0347498	0.0474219	2.7461	123	74	0.413992	5	AT5G53160,AT4G35230,AT4G14410,AT5G22090,AT3G15500
AT2G28810_Cluster_6	GO:0071396	0.0275743	0.0395441	3.45892	123	47	0.475794	4	AT5G53160,AT4G35230,AT5G22090,AT3G15500
AT2G28810_Cluster_6	GO:0071453	0.0147679	0.0240285	4.16844	123	39	0.501198	4	AT5G42200,AT1G66180,AT2G32200,AT5G54940
AT2G28810_Cluster_6	GO:0071456	0.0135044	0.0225357	4.27813	123	38	0.504734	4	AT5G42200,AT1G66180,AT2G32200,AT5G54940
AT2G28810_Cluster_6	GO:0097305	0.000310625	0.00113026	4.57941	123	71	0.419627	8	AT5G53160,AT4G35230,AT5G37770,AT5G22090,AT4G18010,AT2G36530,AT2G25070,AT1G70670
AT2G28810_Cluster_6	GO:1901419	0.0285646	0.0405907	7.3895	123	11	0.673521	2	AT5G53160,AT5G22090
AT2G28810_Cluster_6	GO:1901700	3.40867e-07	2.90523e-06	3.82279	123	202	0.277267	19	AT4G35300,AT5G53160,AT4G15660,AT4G35230,AT1G66180,AT4G14410,AT5G59090,AT1G28520,AT5G37770,AT5G22090,AT4G18010,AT2G36530,AT5G64660,AT2G25070,AT1G70670,AT2G04240,AT2G45820,AT5G44070,AT3G15500
AT2G28810_Cluster_6	GO:1901701	0.0199397	0.0305272	3.17518	123	64	0.433759	5	AT5G53160,AT4G35230,AT4G14410,AT5G22090,AT3G15500
AT2G28810_Cluster_6	GO:1905957	0.0285646	0.0405907	7.3895	123	11	0.673521	2	AT5G53160,AT5G22090
AT2G28810_Cluster_6	GO:0010035	6.71904e-10	1.0966e-08	5.55542	123	139	0.32816	19	AT1G04410,AT5G52560,AT4G35300,AT2G45290,AT4G15660,AT5G35590,AT2G20420,AT1G11840,AT1G28520,AT5G59880,AT5G37770,AT1G51340,AT4G35040,AT2G36530,AT4G34600,AT1G70670,AT5G44070,AT3G55440,AT3G15500
AT2G28810_Cluster_6	GO:0010038	1.53686e-09	2.28937e-08	7.79441	123	73	0.415844	14	AT1G04410,AT5G52560,AT2G45290,AT5G35590,AT2G20420,AT1G11840,AT5G59880,AT5G37770,AT1G51340,AT4G35040,AT2G36530,AT4G34600,AT5G44070,AT3G55440
AT2G28810_Cluster_6	GO:0046686	2.80538e-05	0.000145282	6.37526	123	51	0.464673	8	AT5G52560,AT2G45290,AT2G20420,AT1G11840,AT5G59880,AT2G36530,AT5G44070,AT3G55440
AT2G28810_Cluster_6	GO:0010043	6.53701e-05	0.000299217	16.2569	123	10	0.686498	4	AT1G04410,AT5G35590,AT4G35040,AT3G55440
AT2G28810_Cluster_6	GO:0008152	4.7569e-08	5.00021e-07	2.90995	123	419	0.17793	30	AT1G05160,AT5G56150,AT5G52560,AT5G42200,AT1G68020,AT5G35590,AT1G49560,AT4G34700,AT2G46505,AT1G65960,AT4G14410,AT1G11840,AT1G28520,AT3G09810,AT2G31360,AT5G37770,AT2G39830,AT5G01380,AT1G29850,AT5G22090,AT4G18010,AT3G52880,AT2G36530,AT2G04240,AT1G29160,AT2G41140,AT5G44070,AT3G55440,AT3G15500,AT2G28810
AT2G28810_Cluster_6	GO:0009058	0.00800327	0.0150655	2.1134	123	250	0.248241	13	AT1G05160,AT5G52560,AT1G68020,AT1G49560,AT4G14410,AT1G28520,AT2G31360,AT2G39830,AT5G01380,AT1G29160,AT5G44070,AT3G15500,AT2G28810
AT2G28810_Cluster_6	GO:0044237	7.55493e-08	7.57989e-07	2.92463	123	403	0.183231	29	AT1G05160,AT5G56150,AT5G52560,AT5G42200,AT1G68020,AT5G35590,AT1G49560,AT4G34700,AT2G46505,AT1G65960,AT4G14410,AT1G11840,AT1G28520,AT3G09810,AT2G31360,AT2G39830,AT5G01380,AT1G29850,AT5G22090,AT4G18010,AT3G52880,AT2G36530,AT2G04240,AT1G29160,AT2G41140,AT5G44070,AT3G55440,AT3G15500,AT2G28810
AT2G28810_Cluster_6	GO:0044249	0.00592214	0.011851	2.19232	123	241	0.253233	13	AT1G05160,AT5G52560,AT1G68020,AT1G49560,AT4G14410,AT1G28520,AT2G31360,AT2G39830,AT5G01380,AT1G29160,AT5G44070,AT3G15500,AT2G28810
AT2G28810_Cluster_6	GO:0006793	0.00557971	0.0113259	4.32365	123	47	0.475794	5	AT5G52560,AT5G22090,AT4G18010,AT2G41140,AT3G55440
AT2G28810_Cluster_6	GO:0006796	0.0239095	0.0352336	3.61265	123	45	0.481714	4	AT5G22090,AT4G18010,AT2G41140,AT3G55440
AT2G28810_Cluster_6	GO:0016311	0.0152595	0.0246888	10.1606	123	8	0.716879	2	AT5G22090,AT4G18010
AT2G28810_Cluster_6	GO:0006082	2.41767e-05	0.000127557	5.01756	123	81	0.401686	10	AT1G05160,AT5G52560,AT1G65960,AT1G11840,AT3G09810,AT2G31360,AT2G36530,AT2G04240,AT5G44070,AT3G55440
AT2G28810_Cluster_6	GO:0006721	0.0285646	0.0405907	7.3895	123	11	0.673521	2	AT1G05160,AT2G04240
AT2G28810_Cluster_6	GO:0019752	2.79852e-05	0.000145002	5.54213	123	66	0.429569	9	AT1G05160,AT5G52560,AT1G65960,AT1G11840,AT3G09810,AT2G31360,AT2G36530,AT2G04240,AT3G55440
AT2G28810_Cluster_6	GO:0043436	2.41767e-05	0.000127557	5.01756	123	81	0.401686	10	AT1G05160,AT5G52560,AT1G65960,AT1G11840,AT3G09810,AT2G31360,AT2G36530,AT2G04240,AT5G44070,AT3G55440
AT2G28810_Cluster_6	GO:0044238	3.23546e-07	2.76933e-06	3.05122	123	333	0.209208	25	AT1G05160,AT5G56150,AT5G52560,AT5G42200,AT1G68020,AT5G35590,AT1G49560,AT4G34700,AT2G46505,AT1G65960,AT4G14410,AT1G28520,AT3G09810,AT2G31360,AT2G39830,AT5G01380,AT1G29850,AT4G18010,AT2G36530,AT2G04240,AT1G29160,AT2G41140,AT3G55440,AT3G15500,AT2G28810
AT2G28810_Cluster_6	GO:0044255	0.0189978	0.0293859	3.87069	123	42	0.491108	4	AT1G05160,AT2G31360,AT4G18010,AT2G04240
AT2G28810_Cluster_6	GO:0044281	6.36808e-05	0.000292415	4.10151	123	109	0.361262	11	AT1G05160,AT5G52560,AT1G65960,AT1G11840,AT3G09810,AT2G31360,AT4G18010,AT2G36530,AT2G04240,AT5G44070,AT3G55440
AT2G28810_Cluster_6	GO:0071704	3.59808e-07	3.04604e-06	2.86512	123	383	0.190162	27	AT1G05160,AT5G56150,AT5G52560,AT5G42200,AT1G68020,AT5G35590,AT1G49560,AT4G34700,AT1G65960,AT4G14410,AT1G11840,AT1G28520,AT3G09810,AT2G31360,AT2G39830,AT5G01380,AT1G29850,AT4G18010,AT3G52880,AT2G36530,AT2G04240,AT1G29160,AT2G41140,AT5G44070,AT3G55440,AT3G15500,AT2G28810
AT2G28810_Cluster_6	GO:1901576	0.00725355	0.0138892	2.13907	123	247	0.249884	13	AT1G05160,AT5G52560,AT1G68020,AT1G49560,AT4G14410,AT1G28520,AT2G31360,AT2G39830,AT5G01380,AT1G29160,AT5G44070,AT3G15500,AT2G28810
AT2G28810_Cluster_6	GO:0009056	0.000281346	0.00103703	4.64483	123	70	0.421558	8	AT5G56150,AT5G35590,AT1G11840,AT4G18010,AT3G52880,AT2G36530,AT5G44070,AT3G55440
AT2G28810_Cluster_6	GO:0022411	0.0116306	0.0200892	11.6121	123	7	0.73506	2	AT2G31200,AT5G59880
AT2G28810_Cluster_6	GO:0044248	0.0144222	0.0236053	3.44426	123	59	0.444834	5	AT5G56150,AT5G35590,AT1G11840,AT3G52880,AT5G44070
AT2G28810_Cluster_6	GO:0006725	0.00130725	0.00362145	2.73993	123	178	0.294489	12	AT5G52560,AT1G49560,AT4G14410,AT1G28520,AT2G39830,AT5G01380,AT1G29850,AT1G29160,AT5G44070,AT3G55440,AT3G15500,AT2G28810
